City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
201,mahibadhoo,3.7833,72.9667,300.66,76,4,1.17,MV,1689371516
202,jiazi,22.8779,116.067,300.85,81,82,2.03,CN,1689371517
203,kodinsk,58.6881,99.1844,282.47,62,23,1.05,RU,1689371517
204,zhangye,38.9342,100.4517,293.67,33,0,3.09,CN,1689371517
205,phan thiet,10.9333,108.1,298.39,87,100,4.71,VN,1689371517
206,armidale,-30.5167,151.65,279.84,73,0,1.46,AU,1689371518
207,sitka,57.0531,-135.33,290.09,77,20,3.6,US,1689370993
208,isafjordur,66.0755,-23.124,281.17,66,100,5.14,IS,1689371518
209,klyuchi,52.2667,79.1667,296.13,61,74,0.82,RU,1689370944
210,librazhd-qender,41.1969,20.3356,296.32,52,0,0.78,AL,1689371519
211,santa ana,33.7456,-117.8678,313.51,39,20,4.12,US,1689370871
212,manaure,11.7751,-72.4445,304.59,55,82,11.34,CO,1689371519
213,mandalgovi,45.7625,106.2708,287.04,48,0,1.76,MN,1689371520
214,new norfolk,-42.7826,147.0587,282.87,91,100,2.92,AU,1689370971
215,forster,-32.1667,152.5167,284.67,60,3,2.07,AU,1689371520
216,uturoa,-16.7333,-151.4333,299.41,67,3,5.26,PF,1689370960
217,curumani,9.1999,-73.5427,307.0,54,98,1.1,CO,1689371521
218,nouadhibou,20.931,-17.0347,298.14,69,26,4.12,MR,1689371002
219,gatton,-27.55,152.2833,287.4,79,0,1.09,AU,1689371521
220,kiambu,-1.1667,36.8333,291.92,55,75,1.54,KE,1689371521
221,holmsund,63.706,20.3641,289.23,93,0,2.24,SE,1689371522
222,orcopampa,-15.2661,-72.3417,285.2,32,71,4.16,PE,1689371522
223,hithadhoo,-0.6,73.0833,301.25,74,8,1.83,MV,1689371012
224,dolzhanskaya,46.6311,37.8039,296.28,82,28,9.76,RU,1689371523
225,tralee,52.2704,-9.7026,286.52,96,100,3.48,IE,1689371523
226,bodo,67.28,14.405,285.8,85,40,9.26,NO,1689371318
227,yuzhno-kurilsk,44.0306,145.8556,287.75,87,99,1.41,RU,1689371523
228,tual,-5.6667,132.75,299.37,81,56,9.6,ID,1689371524
229,castillos,-34.1667,-53.8333,282.54,65,87,0.59,UY,1689371068
230,kapa'a,22.0752,-159.319,303.33,70,20,5.14,US,1689371397
231,temiskaming shores,47.4938,-79.7153,297.04,51,100,3.86,CA,1689371525
232,antonio enes,-16.2325,39.9086,294.44,74,76,3.46,MZ,1689371059
233,salinopolis,-0.6136,-47.3561,299.67,84,20,5.24,BR,1689371525
234,moree,-29.4667,149.85,283.94,78,0,4.2,AU,1689371067
235,karratha,-20.7377,116.8463,292.47,38,0,8.07,AU,1689371526
236,bikenibeu village,1.3673,173.1241,303.13,70,40,2.06,KI,1689371024
237,maysville,38.6412,-83.7444,306.71,40,40,3.6,US,1689371527
238,nova sintra,14.8667,-24.7167,296.27,85,22,3.14,CV,1689371527
239,el calafate,-50.3408,-72.2768,269.37,83,24,0.93,AR,1689371528
240,guajara mirim,-10.7828,-65.3394,299.81,56,7,1.39,BR,1689371528
241,ghat,24.9647,10.1728,303.82,11,0,2.72,LY,1689371125
242,la'ie,21.6477,-157.9253,304.13,61,51,1.79,US,1689371529
243,quellon,-43.1167,-73.6167,281.29,93,75,3.6,CL,1689371076
244,shamkhor,40.8297,46.0189,297.35,64,50,1.34,AZ,1689371529
245,knoxville,35.9606,-83.9207,307.1,60,0,4.12,US,1689371284
246,kavieng,-2.5744,150.7967,300.93,79,88,2.45,PG,1689371044
247,bengkulu,-3.8004,102.2655,295.98,90,37,1.71,ID,1689371530
248,vangaindrano,-23.35,47.6,290.88,86,98,2.13,MG,1689371530
249,mozarlandia,-14.7447,-50.5706,298.9,43,22,3.35,BR,1689371531
250,tomatlan,19.9333,-105.25,306.7,58,15,5.14,MX,1689371132
251,coronango,19.1167,-98.3,295.83,42,12,3.95,MX,1689371531
252,holualoa,19.6228,-155.9522,300.06,72,20,4.12,US,1689371081
253,chibougamau,49.9168,-74.3659,295.94,53,75,4.12,CA,1689370808
254,naze,28.3667,129.4833,300.66,84,86,7.59,JP,1689371532
255,mokhsogollokh,61.4681,128.9203,288.05,84,2,1.75,RU,1689371532
256,livorno,43.2333,10.5833,299.08,100,0,1.02,IT,1689371533
257,arraial do cabo,-22.9661,-42.0278,293.07,64,20,7.72,BR,1689371533
258,ust'-kut,56.7938,105.7672,285.2,82,92,0.74,RU,1689371534
259,ola,59.5833,151.2833,287.92,73,8,0.85,RU,1689371126
260,elko,41.0002,-115.5012,304.62,18,0,5.36,US,1689371535
261,princeville,45.7668,-61.2985,300.72,73,0,4.12,CA,1689371535
262,manacapuru,-3.2997,-60.6206,301.39,68,53,1.06,BR,1689371535
263,labytnangi,66.6572,66.4183,284.73,67,6,2.33,RU,1689371018
264,rabo de peixe,37.8,-25.5833,292.88,77,20,3.09,PT,1689371536
265,san patricio,28.017,-97.5169,311.02,49,33,8.95,US,1689370973
266,fort mcmurray,56.7268,-111.381,293.92,49,100,5.14,CA,1689371061
267,griffith,41.5284,-87.4237,305.9,60,40,6.17,US,1689371536
268,byron bay,-28.65,153.6167,284.1,74,0,2.68,AU,1689371495
269,calvinia,-31.4707,19.776,284.42,51,97,2.18,ZA,1689371537
270,sibonga,10.0168,123.6171,300.55,80,100,6.41,PH,1689371537
271,stornoway,58.2093,-6.3865,288.76,87,100,7.2,GB,1689371538
272,steinbach,50.1667,8.5667,296.67,48,0,1.54,DE,1689371461
273,lihue,21.9789,-159.3672,302.92,60,20,5.14,US,1689370979
274,necochea,-38.5473,-58.7368,279.92,74,100,3.89,AR,1689371539
275,mar del plata,-38.0023,-57.5575,281.16,77,100,4.92,AR,1689371130
276,prince rupert,54.3161,-130.3201,290.2,78,0,4.12,CA,1689371382
277,chatham,51.3789,0.5279,292.12,80,100,2.68,GB,1689371493
278,veinticinco de mayo,-35.4323,-60.1727,281.47,79,100,1.79,AR,1689371033
279,kashary,49.04,41.0056,292.96,95,99,5.44,RU,1689370968
280,wailua homesteads,22.0669,-159.378,302.59,69,20,5.14,US,1689371540
281,sechura,-5.5569,-80.8222,299.7,61,22,8.1,PE,1689370998
282,macapa,0.0389,-51.0664,304.14,74,20,4.63,BR,1689371511
283,lamu,-2.2717,40.902,296.27,85,38,6.54,KE,1689371541
284,general villegas,-35.0328,-63.0125,280.55,71,100,3.51,AR,1689371541
285,jumla,29.2747,82.1838,289.87,97,97,0.43,NP,1689371542
286,happy valley-goose bay,53.3168,-60.3315,301.32,47,75,4.63,CA,1689371016
287,arno,60.1167,18.6333,291.36,74,90,2.96,SE,1689371542
288,enewetak,11.3474,162.3373,301.57,80,84,8.34,MH,1689371542
289,fort bragg,35.139,-79.006,299.93,86,100,3.09,US,1689371119
290,tolanaro,-25.0319,46.9987,293.19,64,75,3.09,MG,1689370963
291,ancud,-41.8697,-73.8203,281.5,81,91,8.57,CL,1689371543
292,oyem,1.5995,11.5793,293.65,90,29,0.97,GA,1689371543
293,al wukayr,25.1508,51.5378,305.33,89,1,1.54,QA,1689371544
294,laascaanood,8.4774,47.3597,299.75,47,78,13.6,SO,1689371544
295,newman,37.3138,-121.0208,311.34,9,0,3.38,US,1689371066
296,berezovo,63.9381,65.0419,282.49,70,74,3.7,RU,1689371545
297,lethem,3.3803,-59.7968,304.18,66,40,5.14,GY,1689371545
298,okha,53.5739,142.9478,287.83,70,2,5.83,RU,1689371062
299,mili,6.0815,171.735,300.54,83,100,9.34,MH,1689370981
300,takoradi,4.8845,-1.7554,297.98,90,3,2.33,GH,1689371546
301,ar rutbah,33.0381,40.2848,302.59,19,1,5.71,IQ,1689371546
302,kolonia,50.9333,6.95,297.49,46,0,3.6,DE,1689370860
303,aykhal,66.0,111.5,277.53,65,49,6.46,RU,1689371546
304,banda,25.4833,80.3333,301.85,78,100,4.59,IN,1689371547
305,fisterra,42.9049,-9.2629,291.34,85,61,5.93,ES,1689371547
306,chimoio,-19.1164,33.4833,286.5,87,100,0.83,MZ,1689371548
307,eyl,7.9803,49.8164,298.85,68,32,11.73,SO,1689371548
308,antalaha,-14.9003,50.2788,294.64,72,34,6.17,MG,1689371548
309,alice springs,-23.7,133.8833,280.9,76,0,2.57,AU,1689370929
310,choibalsan,48.0667,114.5,287.73,61,18,3.08,MN,1689371549
311,tshabong,-26.05,22.45,284.16,54,55,5.74,BW,1689371549
312,alangulam,8.8667,77.5,299.56,69,90,3.19,IN,1689371550
313,sumbawa besar,-8.5,117.4333,294.07,93,98,2.21,ID,1689371550
314,port lincoln,-34.7333,135.8667,285.46,74,100,7.11,AU,1689371551
315,piti village,13.4626,144.6933,302.76,84,20,4.12,GU,1689371552
316,vadso,70.0744,29.7487,288.64,88,0,1.54,NO,1689371552
317,sao joao da barra,-21.6403,-41.0511,294.2,67,53,10.11,BR,1689371342
318,khandyga,62.6667,135.6,289.31,73,100,0.48,RU,1689370970
319,zhosaly,45.4878,64.0781,295.8,47,3,4.07,KZ,1689371553
320,colonia,50.9333,6.95,297.49,46,0,3.6,DE,1689371010
321,nema,57.5067,50.5011,288.83,69,100,3.24,RU,1689371120
322,poshekhon'ye,58.4993,39.1353,284.24,92,4,1.21,RU,1689371554
323,wynyard,-41.0,145.7167,282.08,83,100,5.67,AU,1689371091
324,nchelenge,-9.3451,28.734,291.4,58,0,2.94,ZM,1689371554
325,nemuro,43.3236,145.575,286.83,94,100,1.27,JP,1689371555
326,port blair,11.6667,92.75,300.17,89,75,2.06,IN,1689371555
327,walvis bay,-22.9575,14.5053,285.98,94,0,3.6,NA,1689371555
328,bom jesus da lapa,-13.255,-43.4181,301.52,25,11,1.13,BR,1689371556
329,claveria,18.6074,121.0832,299.04,89,100,2.29,PH,1689371556
330,kegeyli shahar,42.7767,59.6078,295.2,34,0,3.87,UZ,1689371557
331,mount pearl,47.5166,-52.7813,294.34,79,75,8.75,CA,1689370994
332,port moresby,-9.4431,147.1797,296.83,78,20,2.57,PG,1689371557
333,ermenek,36.6404,32.8918,294.51,34,0,3.93,TR,1689371557
334,buka,40.8108,69.1986,296.53,27,0,2.24,UZ,1689371558
335,revelstoke,50.9832,-118.2023,295.16,64,0,2.06,CA,1689371558
336,feira de santana,-12.2667,-38.9667,296.29,63,48,2.7,BR,1689371558
337,xinyuan,37.3,99.0,276.5,91,16,1.52,CN,1689371069
338,vila franca do campo,37.7167,-25.4333,293.38,79,50,3.07,PT,1689370966
339,apatity,67.5641,33.4031,287.2,94,100,2.05,RU,1689371559
340,carbonear,47.7332,-53.2148,295.06,81,98,5.34,CA,1689371559
341,stephenville,32.2207,-98.2023,314.22,20,0,5.14,US,1689370773
342,constitucion,-35.3333,-72.4167,283.93,84,100,4.88,CL,1689371560
343,padang,-0.9492,100.3543,295.18,82,100,1.68,ID,1689371560
344,santana do matos,-5.9575,-36.6556,301.03,57,38,3.72,BR,1689371560
345,mavelikara,9.2667,76.55,297.48,93,46,2.18,IN,1689371561
346,paracuru,-3.41,-39.0306,300.43,79,9,6.51,BR,1689371561
347,kulhudhuffushi,6.6221,73.07,300.98,74,17,4.38,MV,1689371561
348,along,28.1667,94.7667,297.07,99,97,0.2,IN,1689371561
349,ketchikan,55.3422,-131.6461,292.41,63,0,3.6,US,1689371562
350,kogalym,62.2654,74.4791,283.59,63,98,6.83,RU,1689371562
351,micheweni,-4.9667,39.8333,298.01,80,27,6.75,TZ,1689371562
352,smithers,54.7804,-127.1743,293.33,52,100,1.54,CA,1689371563
353,belle fourche,44.6714,-103.8522,300.42,36,66,8.01,US,1689371563
354,xining,36.6167,101.7667,283.69,74,44,1.41,CN,1689371563
355,bubaque,11.2833,-15.8333,300.83,77,100,5.01,GW,1689371563
356,kansanshi,-12.0951,26.4273,285.38,65,0,1.57,ZM,1689371466
357,bardai,11.65,7.2333,298.38,68,70,1.94,NG,1689371564
358,talakan,50.3167,130.3667,292.28,79,100,1.39,RU,1689370975
359,shitanjing,39.2342,106.3439,293.22,39,4,1.91,CN,1689371565
360,musoma,-1.5,33.8,294.33,70,47,2.98,TZ,1689371565
361,coxen hole,16.3244,-86.5366,304.75,62,20,9.26,HN,1689371565
362,beau vallon,-20.4189,57.6953,296.28,88,40,3.09,MU,1689371565
